user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_user,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
190,113,10,True,True,False,1,4,17,5.4,2026-01-31,711,428,2,76,22,33,163,1.28,Adventure,137,1985,59,5,248,708,Comedy|Action|Science Fiction,5.6,1987,97,Iran,False,True,53,80,6,440
363,157,7,True,False,False,1,4,13,3.3,2025-11-07,577,390,57,32,24,41,90,0.69,Mystery|History|Adventure,133,2009,59,50|29|12,528,410,Fantasy,5.9,2003,115,Korea,False,True,58,5,41,4053
473,134,1,False,True,True,1,4,8,3.8,2026-05-14,1161,9,13,10,31,109,73,0.3,Thriller|Western,130,1999,18,6|30,259,112,Crime|Drama,9.7,1990,162,India,True,False,3,71,41,753
305,62,5,False,False,False,2,4,11,2.4,2025-03-22,107,490,0,12,5,33,262,0.52,Comedy,162,2016,55,34,271,403,TV Movie|Western|Music,4.9,2005,145,Italy,False,False,35,21,26,4195
41,152,2,False,False,False,1,4,7,1.3,2026-03-03,1042,285,5,35,36,18,280,0.98,TV Movie,70,1986,24,15|74|60,463,9,History|Fantasy,5.3,2020,160,Korea,False,False,33,19,6,3826
181,106,6,False,False,False,2,0,8,2.2,2025-11-14,328,13,17,35,17,107,155,1.3,Thriller,165,2006,53|24|10,44|22|74,195,788,Crime|Adventure,8.6,2016,76,Korea,True,False,35,38,15,1447
254,35,2,True,False,False,0,3,6,1.7,2025-06-09,564,133,13,35,25,56,96,0.42,Thriller|War,160,2003,51|40,4,339,9,Western|War,6.8,2013,166,India,True,False,11,35,39,1278
387,180,11,False,False,False,0,0,11,2.2,2026-02-09,1174,222,32,55,39,6,58,1.19,History|Fantasy,155,1993,16|55|47,2|11,302,72,Music|Animation,8.3,2002,174,UK,False,False,22,61,33,3096
196,41,2,False,True,False,3,3,9,3.7,2026-02-08,103,460,74,10,5,110,123,1.12,Mystery,168,1995,13|29,56|28|5,468,63,Drama,8.5,1987,161,Iran,False,False,39,58,34,420
157,147,7,True,False,True,0,3,12,3.9,2025-12-11,1094,210,32,73,4,126,18,0.59,Drama,77,2015,47,54|6,120,38,Music|Thriller|TV Movie,5.0,1998,83,UK,False,False,37,62,47,1908
190,25,0,False,False,False,0,0,0,0.0,2026-01-30,1094,47,99,39,27,149,58,0.21,Mystery|Fantasy|Family,163,1994,54|14,37,195,268,War,4.8,1989,107,Korea,False,False,22,14,24,1973
247,81,9,True,False,False,0,4,14,3.2,2025-07-08,809,18,88,50,26,94,137,1.09,Comedy,82,1999,46|50|1,53|31|57,496,302,Animation,7.5,1996,97,Japan,False,False,3,40,13,1918
16,69,0,False,False,False,0,2,2,0.2,2026-03-27,1111,76,120,60,31,50,157,1.09,Drama|History,124,2005,47,62|40,570,530,Horror,8.2,1985,154,Italy,True,False,16,60,28,3327
82,74,0,False,False,False,3,3,6,1.8,2025-11-23,921,422,36,33,7,89,107,0.94,Adventure|Thriller,169,2011,51,66|77,594,261,Animation,7.2,1985,185,Korea,False,False,35,59,13,3228
429,61,9,True,True,False,0,5,16,4.8,2025-10-20,405,369,11,48,30,94,165,1.04,Drama|Comedy|Action,148,1997,50|35|33,47,392,197,TV Movie|Family,8.3,2005,171,Canada,False,False,36,3,7,4803
51,170,13,False,True,True,1,0,16,5.8,2025-07-01,677,128,34,1,17,66,138,0.96,Science Fiction,86,1990,55,16|23|41,392,802,Science Fiction|Music,6.4,1987,102,Italy,True,False,3,10,38,1780
244,122,12,False,True,False,3,2,18,5.6,2026-05-31,991,405,87,63,24,26,86,0.73,Music|Comedy,168,2001,39|11|20,14|1|8,594,420,Adventure|Action|Fantasy,4.5,1984,177,France,False,False,3,53,25,3497
231,70,2,True,True,True,0,5,10,4.6,2026-01-10,233,349,101,64,33,149,125,0.52,Family|Animation,77,1991,47,52,57,3,Action,8.3,2013,117,Italy,False,False,25,15,12,2285
403,190,10,False,True,False,0,1,12,3.6,2025-05-11,333,335,17,53,27,85,21,0.92,Action|Comedy|TV Movie,151,1988,45|23|27,38|77|5,292,334,War|Western,5.6,1987,108,France,False,False,3,36,46,2825
169,112,3,True,True,False,1,3,9,3.9,2026-06-03,758,374,70,49,39,123,131,0.52,Action,89,2013,40|7|5,40|43,452,111,Thriller|Horror|Animation,5.0,2003,108,USA,False,False,20,45,41,3797
35,58,13,False,False,True,2,2,18,5.0,2025-06-23,149,150,87,54,2,122,243,0.87,War,163,2003,39,29|79|48,456,752,Fantasy|Science Fiction|Romance,9.0,1980,118,Korea,False,False,52,35,42,2762
267,33,6,True,False,False,3,3,13,4.0,2025-07-24,875,96,118,63,35,69,75,0.96,History|Adventure,110,2025,31,10|57|47,497,669,Documentary,4.8,1992,130,UK,True,False,12,3,44,444
3,52,4,False,False,False,2,5,11,2.3,2026-02-23,369,252,80,42,24,39,296,0.61,History,86,2023,10,59|34,343,819,Adventure,7.0,2007,161,USA,False,False,54,66,48,872
454,21,14,False,True,False,3,0,18,5.8,2025-05-11,590,476,92,1,12,109,27,0.44,War,88,2015,8|23|51,57|46|68,288,598,TV Movie|Music|War,8.6,2020,95,Germany,False,False,43,75,14,893
48,59,7,False,False,False,1,1,9,2.0,2025-09-04,680,269,92,53,11,102,259,1.19,Family,138,2005,50|1|57,35|72,395,669,Comedy,4.3,2005,159,France,True,True,4,40,44,1354
199,178,3,False,False,False,1,4,8,1.5,2025-02-10,1005,104,24,14,11,94,214,1.03,Animation|Fantasy,89,1987,9|8,5|20,279,591,Thriller|War|Family,8.9,2021,112,Japan,True,False,55,15,43,977
410,94,10,True,True,False,2,0,14,5.5,2025-07-07,942,250,48,45,22,145,92,1.34,Family|Crime,104,1995,56|53,57|46,589,332,Mystery|Documentary,5.7,2017,97,Italy,False,False,27,14,34,3749
64,114,10,True,False,False,1,4,16,3.9,2025-02-10,334,470,54,16,17,80,278,0.63,History,155,1999,28,17|7,567,236,War|Thriller|Western,5.7,2022,129,UK,False,False,11,24,27,2630
429,66,2,False,True,False,3,4,10,3.8,2025-05-20,669,461,4,47,21,97,77,0.9,Music|Family,95,2020,8|38,56|22|15,528,355,Comedy|Horror|Music,7.7,2024,99,Germany,False,False,28,74,42,3702
499,88,11,False,True,False,1,3,16,4.5,2025-06-25,1012,381,55,55,4,31,103,0.32,Mystery|Comedy,112,2025,33|48|27,1|35,521,481,War,6.6,1990,141,Korea,True,False,28,60,47,3216
218,12,8,False,False,False,0,2,10,1.8,2025-06-18,120,483,91,8,33,113,105,0.38,Horror|Mystery|Western,141,2025,41,78|8|45,247,526,Music,7.9,1997,128,India,True,False,13,20,19,200
257,176,6,True,False,False,0,4,11,2.6,2025-12-13,561,387,81,23,14,79,265,0.92,TV Movie,152,2011,33,43|54|7,533,627,Drama|Mystery,6.0,2011,131,Korea,False,True,43,11,42,273
217,197,8,False,False,False,0,0,8,1.6,2025-09-12,727,270,63,45,6,65,202,0.22,Crime,110,1997,1,47|66|37,45,247,Fantasy|History|Animation,8.2,2003,168,Korea,True,False,30,38,40,2941
465,58,0,True,False,False,1,2,4,1.7,2025-02-24,649,407,66,11,12,83,188,0.33,Romance,170,2002,2,77|26|72,461,360,War|Mystery,9.4,1983,125,Iran,False,False,2,55,29,1595
427,50,15,True,True,False,3,5,25,7.5,2026-02-03,335,395,107,12,35,75,261,0.29,Fantasy|Horror,110,2018,58|36,76|16|11,434,388,TV Movie,5.4,1997,164,Canada,False,False,5,75,39,580
486,124,9,True,False,False,3,0,13,4.3,2025-04-21,92,83,81,5,9,55,145,0.93,Adventure|Mystery,80,2020,54,30,527,425,War,7.4,1987,183,Germany,False,False,49,30,11,4464
439,171,8,False,False,False,1,3,12,2.4,2025-08-02,153,352,27,21,16,26,49,0.27,Documentary,86,2007,45|7|27,28,271,345,History,5.1,1987,77,India,False,False,39,14,5,4364
383,176,7,True,False,False,1,0,9,2.9,2026-01-01,306,404,57,2,12,64,130,1.08,Fantasy|History|Adventure,160,2004,33,1|64|46,372,280,Adventure|Horror|Music,7.9,2000,146,Iran,False,False,10,52,19,3212
128,70,11,True,True,False,0,5,18,5.2,2025-04-21,202,340,55,19,35,131,152,0.53,Music,132,2006,45,39,571,787,Thriller,4.6,1990,176,Iran,True,False,15,27,10,3350
229,157,2,False,True,True,1,0,5,3.6,2025-01-09,795,439,37,57,13,81,270,0.24,War|Comedy|TV Movie,103,2004,47,60,47,786,Documentary|Family,9.2,2025,144,Italy,False,False,11,80,33,600
142,163,14,False,True,False,2,1,18,5.4,2025-04-06,962,226,97,43,3,62,220,0.22,Animation|Drama|Action,114,1992,30,78,547,80,Western,8.5,2012,172,Korea,False,False,27,41,9,2495
22,99,4,False,True,False,0,2,7,2.5,2025-08-13,261,183,93,18,36,94,196,0.91,Action,95,2008,19,14|48|37,306,465,Western|Horror|Thriller,4.4,2014,115,USA,True,False,34,27,33,4728
8,31,5,True,True,False,2,3,12,4.8,2026-02-13,747,133,15,67,15,131,139,0.36,Drama|Romance|Western,82,2015,27|42|47,73,492,223,Comedy,5.8,1984,87,UK,False,False,19,77,33,4695
451,106,0,False,False,False,2,4,6,1.4,2025-09-23,122,260,79,49,7,137,158,1.12,Fantasy,93,1991,27,27|28|36,65,126,Mystery|Family,5.3,1986,104,Italy,False,False,13,52,5,4062
278,126,9,True,False,False,1,2,13,3.5,2025-11-12,551,274,43,25,7,35,137,1.12,Music|Comedy,157,2011,58|49,79|60|4,295,443,History|Action|Adventure,4.7,1997,190,Italy,True,False,4,73,41,2201
444,100,14,False,False,False,1,0,15,3.3,2025-08-30,139,178,59,59,26,22,180,0.75,Music,111,1991,25,77|31,21,104,History|Music,9.1,2016,169,Iran,False,False,41,31,19,4022
402,42,1,True,False,False,0,0,2,1.2,2026-01-21,1023,411,39,18,32,5,199,0.68,Adventure|Fantasy|Romance,100,2025,19|14,33,284,747,Science Fiction|Romance|TV Movie,9.4,2009,157,UK,False,False,25,6,27,4004
74,77,0,True,False,True,0,0,2,2.2,2025-07-20,142,499,109,71,5,9,7,0.94,Music,159,1998,20,52,351,891,History|Science Fiction|Action,5.0,1987,157,Iran,True,False,22,73,47,2738
363,172,13,False,False,False,0,2,15,2.8,2026-03-22,1050,390,93,47,28,68,295,1.37,Documentary|Thriller,139,2025,21,70,231,884,Mystery,6.7,1982,159,Italy,False,False,30,25,24,2827
174,106,14,False,False,False,3,1,18,4.4,2025-07-13,985,160,52,69,24,62,296,1.22,Thriller|Fantasy|Adventure,116,2005,32,65,386,540,Western,5.4,1984,102,Korea,False,False,60,51,3,3885
38,63,6,False,False,False,0,3,9,1.5,2025-02-21,785,477,34,76,2,13,93,1.34,Action|TV Movie|Drama,94,2019,58,7|37|38,509,622,Animation|Romance,9.5,1989,104,Iran,False,False,13,79,13,1872
426,139,10,False,False,False,2,2,14,3.2,2025-06-15,722,338,82,58,17,43,114,0.79,Documentary|Action,103,2000,14|18|22,3,235,630,Music|Comedy|Fantasy,6.3,2014,135,Germany,False,False,16,79,23,238
101,109,7,False,False,False,2,1,10,2.5,2026-02-07,726,477,108,66,40,18,126,0.41,Mystery,125,2014,12|7|28,41,445,566,Science Fiction|War,7.1,1993,113,Canada,False,False,36,7,33,3519
258,175,2,True,False,False,2,1,6,2.5,2025-09-20,810,367,10,41,37,101,164,0.56,Comedy|Action|Music,80,1985,24|27,67|70|49,454,252,Crime|Documentary|Mystery,5.9,2022,177,Italy,False,False,46,78,14,1727
456,189,3,False,False,False,1,0,4,1.1,2025-12-31,366,130,118,1,1,86,42,0.71,Music|Crime,96,2003,5,36|49|44,471,300,Thriller|Animation|Romance,8.7,2023,140,Korea,False,False,60,24,18,1804
39,18,3,True,True,False,1,2,8,3.8,2025-10-08,880,98,45,73,21,71,52,0.38,Action|Fantasy|Drama,71,2006,49|21|14,8|4,317,422,History|Thriller,4.1,1997,88,UK,False,False,24,28,15,4858
213,119,10,False,False,False,3,0,13,3.5,2026-05-30,53,440,69,24,5,47,131,0.72,Music|Drama|Action,132,1994,53|12|38,47|43|19,75,322,Documentary|Family,4.6,2015,145,Italy,False,False,24,47,37,3405
281,143,8,False,True,False,1,4,14,4.0,2026-04-22,688,202,115,75,39,3,283,1.09,Mystery|Crime,76,1994,41|49|13,18|65,466,387,TV Movie|Horror|Mystery,9.6,2010,102,UK,False,False,47,35,8,3823
165,21,3,False,False,False,3,4,10,2.5,2025-01-08,955,208,91,46,7,95,72,0.23,Horror,74,2017,49,68|53,34,445,Thriller|Fantasy,5.8,2006,108,UK,True,False,43,68,41,4839
195,153,5,False,False,False,0,5,10,1.5,2025-06-03,178,312,19,77,3,38,145,0.58,Mystery|Documentary,107,2019,18|17,76|70|14,360,601,Horror|Comedy|Science Fiction,6.8,1995,111,USA,True,False,52,8,11,151
115,79,13,False,False,False,1,1,15,3.2,2026-06-09,868,104,33,11,23,41,51,0.45,Romance|TV Movie|History,82,2013,17,66|46,13,806,Animation|Family,9.8,1996,117,Iran,False,False,25,12,28,1314
119,178,8,False,False,False,1,5,14,2.6,2025-02-12,515,151,72,69,4,133,163,1.2,Crime,97,2025,44|41|53,51|59|29,478,614,Action|Western,7.1,1980,158,Canada,False,False,38,5,14,1711
53,46,5,False,False,False,3,1,9,2.6,2025-12-07,212,403,85,59,28,108,271,0.45,TV Movie|Comedy,100,2021,58,72|47|8,537,334,Crime|Fantasy,4.2,1989,174,Germany,True,False,24,38,10,721
404,14,4,False,False,True,2,3,10,3.3,2025-07-05,533,141,92,46,9,14,298,0.83,Thriller|Comedy,140,2008,35|4,47|2|7,535,345,Romance,6.9,1980,115,Japan,False,False,22,33,8,188
426,131,14,False,True,False,0,4,19,4.7,2025-05-11,373,187,57,33,24,80,142,0.97,Adventure|Romance|Drama,153,2001,48|26,6|21|31,302,26,Action|Documentary,6.4,2021,131,Japan,False,False,7,65,35,80
465,127,7,False,False,False,0,4,11,1.8,2025-01-14,943,327,67,18,18,141,41,0.56,History|Comedy,79,1992,49|46,73|53,261,641,Fantasy|War|TV Movie,9.5,1982,151,Iran,False,False,21,34,24,445
125,95,1,False,False,False,0,3,4,0.5,2025-02-16,189,174,83,27,17,135,145,0.37,War|Animation|History,141,2022,34|15,4|79|1,600,29,Comedy|Science Fiction,4.2,2018,78,Japan,False,False,53,15,15,1997
262,142,4,False,True,True,0,2,8,3.7,2025-07-13,949,255,106,26,22,108,254,0.28,Horror|Western,122,2020,6,1|53|78,58,549,History|Action|Drama,7.2,2000,101,India,False,False,10,26,44,2589
395,139,9,False,False,False,2,1,12,2.9,2025-07-28,904,259,76,16,36,85,242,0.55,Science Fiction|Drama,128,2009,52,72,560,383,Crime|Thriller,4.1,1988,188,Korea,False,True,5,19,9,2787
59,30,0,True,False,False,2,5,8,2.5,2025-01-04,742,191,74,50,31,34,265,0.77,Animation|Thriller,116,2009,51|44,66|52|28,183,741,Mystery,5.0,2017,92,Iran,False,False,50,24,49,2073
134,47,8,True,True,True,3,2,16,7.0,2025-03-27,603,310,42,5,19,115,132,1.19,Science Fiction|Romance|History,109,1991,54|4,63|43|67,336,201,Romance,9.6,2004,91,India,False,False,36,61,46,764
325,66,13,False,False,False,1,5,19,3.6,2026-05-10,1176,218,30,42,31,132,146,0.66,Drama,137,2001,56|6,25|1|18,594,29,Action,5.2,2024,167,Canada,True,False,24,54,11,2851
134,146,0,False,False,False,1,0,1,0.5,2026-05-06,530,430,17,8,3,108,218,0.53,Romance|Family,126,2010,59,50|3,448,719,History|Crime|Adventure,8.0,1989,169,Japan,False,False,35,68,24,1029
455,115,7,False,False,False,2,4,13,2.8,2025-11-11,984,329,32,3,7,142,31,0.78,Comedy|Family|Action,158,1989,15,50|11,274,614,Fantasy|Documentary|Drama,9.4,1987,90,Iran,False,False,29,60,14,581
407,12,7,False,False,False,0,3,10,1.7,2025-05-30,957,73,72,31,21,89,292,0.77,Thriller,166,2010,55|31|5,64|41,63,189,Thriller|Drama,7.5,1987,93,USA,False,False,44,44,22,4966
93,186,5,False,False,False,3,2,10,2.7,2025-06-03,395,447,110,44,24,91,177,0.3,Comedy|Crime,133,2006,18|7|53,54,501,365,Music|Thriller|War,8.4,1997,123,Japan,False,False,4,38,8,4785
396,129,2,True,False,False,0,1,4,1.5,2025-04-30,361,173,74,45,17,43,184,0.26,Family|History|War,87,2012,9|2|18,12|37,555,579,Thriller,4.3,2017,113,Canada,False,False,15,31,4,3092
215,185,12,False,True,False,1,1,15,4.5,2025-05-18,448,469,68,20,10,9,190,0.21,War|Adventure,89,2020,17|28|48,25|4|43,241,487,History|Action|Thriller,8.9,2007,129,Germany,True,False,25,36,45,4285
83,64,13,False,False,False,1,2,16,3.3,2026-06-19,747,251,91,12,10,31,79,1.4,TV Movie|Action|Comedy,82,2021,42,29|44|57,248,497,Drama|Family|Documentary,6.2,2023,79,UK,False,False,11,61,43,781
62,4,13,False,False,False,0,1,14,2.7,2025-12-01,414,374,63,15,33,8,270,0.38,Family|Drama,128,2016,15|5,68,287,851,Fantasy|Family,5.3,2003,170,Japan,True,False,44,33,47,2346
245,133,10,False,False,False,1,0,11,2.5,2026-05-26,1063,376,29,3,3,88,241,0.63,TV Movie|Music,157,2017,25,78|18,573,733,Mystery|Western|Animation,4.0,2007,158,France,True,False,52,22,7,4583
278,42,5,False,False,False,2,1,8,2.1,2025-04-29,1060,60,3,69,35,104,146,1.38,Fantasy|Family|Documentary,80,2001,19|38,42,265,588,Comedy|Action,7.5,2003,141,Canada,False,False,43,56,42,4840
302,159,15,False,False,False,0,4,19,3.4,2025-07-29,752,142,89,20,28,108,64,0.92,Science Fiction,151,2015,32,17|31,40,685,Romance|Western|History,4.6,1991,79,France,True,False,8,43,30,1607
198,5,3,True,False,True,3,0,8,4.3,2026-01-07,55,190,87,3,15,85,47,1.12,Thriller,160,2010,19,3|72|14,588,773,Crime|Documentary|Western,7.2,1995,93,Germany,False,False,1,52,21,2878
232,41,12,True,False,False,0,4,17,3.8,2025-08-30,1156,209,13,18,18,42,65,0.97,Romance,82,2010,16|26,6|48,204,534,Fantasy|Western|Horror,5.0,1998,153,USA,False,False,47,9,15,1324
174,59,6,False,False,False,3,4,13,3.1,2025-11-02,691,339,46,77,8,140,55,1.06,Comedy|Horror|History,130,2000,58|24,12,590,243,Mystery,6.2,1989,160,USA,False,False,26,12,10,4222
449,35,0,False,False,False,0,1,1,0.1,2025-06-10,757,326,42,54,1,12,52,0.27,Horror|History,131,2020,28,29|60,271,521,Mystery,9.8,1993,93,Italy,False,False,45,13,36,4128
393,154,2,False,False,False,1,2,5,1.1,2025-03-17,292,418,33,56,0,71,98,0.32,Fantasy,74,1993,5|19|4,75|13|37,161,95,Animation|Science Fiction,4.6,2025,85,Italy,True,False,21,37,4,1352
89,3,4,False,False,False,3,2,9,2.5,2025-11-14,1140,287,92,54,12,53,87,0.22,Documentary,125,2017,38,8|4,476,195,Western|Horror,5.1,2022,89,USA,True,False,55,55,6,703
228,91,11,False,False,False,3,2,16,3.9,2026-01-25,811,53,24,78,26,18,40,0.26,Fantasy|Science Fiction,98,2003,41,55,108,820,Thriller|Fantasy|Adventure,6.3,1997,168,Germany,False,False,58,35,28,271
427,82,1,False,False,False,2,3,6,1.5,2025-01-08,419,479,16,3,28,124,91,0.69,Animation|Horror|Romance,139,2002,15|44|16,37,458,415,Fantasy|Mystery|Family,9.5,2014,144,France,False,False,27,27,44,235
83,94,2,False,False,False,0,5,7,0.9,2025-06-07,1152,142,28,14,9,144,190,0.53,Family,163,1987,24,76,323,462,Drama,7.3,1980,171,Iran,False,False,44,21,21,1390
342,196,9,False,False,False,1,1,11,2.4,2025-04-04,177,111,23,57,30,53,141,0.37,Romance|Science Fiction,142,2015,56,79|72|35,378,170,Action,5.9,2025,136,Italy,False,False,18,47,21,2494
457,60,5,False,False,True,0,3,9,2.5,2025-01-10,1037,492,9,66,14,45,267,0.34,Horror|Science Fiction|Documentary,125,2013,43|57,62|73|71,480,413,Horror,7.5,2025,92,Canada,False,False,9,65,36,1187
496,171,8,False,False,False,2,4,14,3.0,2025-12-20,448,79,9,7,39,142,169,1.35,Horror|TV Movie,119,2019,8,69|18,180,433,War|Thriller|Music,4.5,2002,155,UK,False,False,29,72,5,3358
129,180,3,False,False,False,1,0,4,1.1,2025-01-27,543,67,42,31,22,77,265,0.32,Adventure|Documentary,124,2017,48|42|12,3,352,564,Adventure,7.5,2002,132,Korea,False,False,5,68,7,2341
379,17,13,False,False,False,0,3,16,2.9,2025-11-04,145,408,47,64,3,65,213,0.62,Animation,82,2020,52|59,65,552,267,Horror,7.6,2019,173,USA,True,False,8,9,27,4904
117,29,13,True,False,False,2,0,16,4.6,2025-02-01,766,370,77,42,15,45,185,1.04,Music|Thriller|Action,103,1993,52|29,56,430,398,Crime|History|Fantasy,9.7,2009,109,Iran,False,False,29,54,37,1055
385,85,8,False,False,False,0,1,9,1.7,2025-05-26,838,76,9,21,3,73,6,0.77,Fantasy|Family,130,1992,2,12,332,234,Animation|Crime|Adventure,8.9,1996,79,Germany,True,False,29,51,15,584
451,93,10,False,False,False,0,2,12,2.2,2025-03-26,490,87,79,27,7,22,125,1.18,War,157,2000,36|43,5,528,390,Family|TV Movie|Adventure,9.1,1986,94,Iran,False,False,2,57,39,2199
274,62,2,True,True,False,2,4,10,4.3,2025-03-31,632,145,87,54,34,47,30,0.52,Animation,139,1985,32|40|18,66|2|53,363,635,Family|Fantasy,8.4,2016,183,India,False,False,21,10,14,4996
249,162,13,True,True,False,0,0,15,5.1,2025-01-13,462,500,21,36,29,34,232,1.03,Crime,108,2010,53,40|68|34,92,574,Western|Thriller,6.5,2019,184,France,False,False,55,47,1,842
105,176,8,False,False,False,1,2,11,2.3,2026-03-03,1056,222,87,48,27,106,32,0.73,Documentary,130,2014,48|37,12,25,463,Documentary|Fantasy|Thriller,5.2,1986,171,Iran,False,True,2,31,44,4047
320,183,14,True,False,False,3,5,23,5.8,2025-11-24,562,210,61,26,35,87,95,1.09,Western,127,2012,52|18,72|7,483,89,Adventure|Romance|Fantasy,5.9,2025,81,USA,False,False,10,75,24,3132
77,82,12,False,True,True,2,3,19,6.4,2025-10-24,1056,232,103,61,24,30,85,0.72,Horror|Family|Animation,106,1985,50|1|3,30,488,847,TV Movie|Drama,6.5,2003,85,Canada,True,False,19,36,22,4993
302,139,5,True,False,False,3,5,14,4.0,2026-01-04,166,69,38,51,4,42,175,0.62,Romance|Documentary,101,1989,52|15|54,35,184,873,Mystery|Adventure,5.1,1986,168,Germany,False,False,14,32,40,853
348,85,8,False,False,False,3,0,11,3.1,2025-01-18,565,273,46,39,32,122,159,1.23,Adventure|Action|Documentary,164,1988,53|45|39,34,63,752,Romance|Fantasy|Mystery,6.2,1991,114,Italy,False,True,11,61,21,2425
323,22,6,False,False,False,0,2,8,1.4,2026-04-04,625,260,81,13,23,118,140,0.9,Mystery|Fantasy|Science Fiction,91,1998,26|6,10|59|52,78,279,Action|Documentary,8.9,2019,162,Korea,False,False,17,76,34,3184
367,187,2,True,False,False,3,5,11,3.4,2025-05-05,524,345,53,44,15,70,194,0.3,Documentary|Fantasy|Adventure,70,1990,9|4|10,65|75|45,371,732,Thriller|Comedy,8.6,1991,126,Canada,False,False,15,10,43,1179
130,95,6,True,False,False,0,3,10,2.5,2026-03-11,124,79,94,53,30,17,158,0.24,Action,162,2024,41|13,57,572,390,War|Science Fiction,4.6,1996,106,Italy,False,False,41,5,48,24
104,11,12,False,True,True,0,1,15,5.2,2025-07-15,595,401,78,1,11,91,246,0.6,Adventure,161,2020,47|6|38,28|78|7,131,687,History|Action,5.8,2005,96,Iran,False,False,24,13,37,4009
468,116,10,True,False,False,2,2,15,4.2,2026-03-05,19,300,34,11,21,132,196,1.39,Western,117,2021,16,64|75,65,417,Documentary,5.5,1984,105,Italy,False,False,38,34,12,4254
154,9,15,True,False,False,0,5,21,4.5,2025-06-14,87,413,2,63,12,30,12,0.66,Documentary|Mystery,131,2016,30|28,74,123,475,Action,5.7,1995,107,UK,True,False,9,65,26,2064
382,174,15,False,True,True,3,0,20,7.2,2025-04-11,543,230,93,66,32,33,156,1.25,Comedy|Horror|Romance,105,1993,19|54,79,441,628,Music|Comedy,6.0,2022,84,Iran,True,False,19,66,50,3608
196,47,2,False,False,False,0,2,4,0.6,2025-09-10,38,379,109,14,40,55,252,1.31,War,146,1997,55,51|55,383,137,Romance|Thriller|Music,5.4,2008,172,Korea,False,False,7,36,46,1562
7,42,12,False,False,False,3,4,19,4.3,2025-10-08,878,209,53,35,40,90,23,0.35,Science Fiction|Animation|Thriller,143,1999,8,34|57|17,251,836,Documentary|Fantasy,7.0,2025,80,Canada,False,False,43,52,15,765
198,40,9,True,True,False,3,4,18,6.2,2025-04-25,307,159,29,72,3,133,59,0.62,Science Fiction|Drama|Crime,104,2020,45|42|13,15|79|11,333,606,Documentary|Mystery,7.2,1998,120,Canada,False,False,33,57,11,3322
413,114,0,False,False,False,0,4,4,0.4,2025-12-18,278,402,70,41,4,50,65,1.38,Action|Science Fiction|Comedy,100,2013,41|14|36,36|78|41,533,195,Fantasy|Family|Horror,9.6,2015,112,Italy,False,False,47,62,30,4736
126,37,2,True,False,True,2,4,10,4.0,2026-01-31,157,207,61,48,16,86,209,0.84,History|Mystery,140,2008,25|30,66|51|32,277,36,War|Crime,8.4,2019,79,Italy,False,False,30,7,48,2476
388,93,13,False,True,False,1,5,20,5.1,2025-10-19,1015,48,39,45,21,61,156,1.0,Adventure,143,2021,44|26|46,34|57,590,622,Action|Science Fiction|Drama,6.7,2024,173,Canada,False,False,13,35,33,3633
